1.666,1.666,-7.9414,3.2271,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
1.699,1.699,-7.8881,3.2186,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
1.733,1.733,-7.8347,3.2102,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
1.766,1.766,-7.7814,3.2018,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
1.799,1.799,-7.7281,3.1934,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
1.833,1.833,-7.6748,3.185,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
1.866,1.866,-7.6215,3.1766,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
1.899,1.899,-7.5682,3.1681,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
1.933,1.933,-7.5149,3.1597,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
1.966,1.966,-7.4615,3.1513,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
1.999,1.999,-7.4082,3.1429,NaN,NaN,NaN,0.053977,1.6193,1,1,0,0,0,1,0,1
2.033,2.033,-7.3776,3.097,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.066,2.066,-7.347,3.051,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.099,2.099,-7.3164,3.0051,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.133,2.133,-7.2858,2.9592,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.166,2.166,-7.2552,2.9133,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.199,2.199,-7.2245,2.8674,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.233,2.233,-7.1939,2.8215,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.266,2.266,-7.1633,2.7755,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.299,2.299,-7.1327,2.7296,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.333,2.333,-7.1021,2.6837,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.366,2.366,-7.0715,2.6378,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.399,2.399,-7.0409,2.5918,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.433,2.433,-7.0103,2.5459,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.466,2.466,-6.9796,2.5,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.499,2.499,-6.949,2.4541,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.533,2.533,-6.9184,2.4082,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.566,2.566,-6.8878,2.3623,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.599,2.599,-6.8572,2.3163,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.633,2.633,-6.8266,2.2704,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.666,2.666,-6.796,2.2245,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.699,2.699,-6.7653,2.1786,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.733,2.733,-6.7347,2.1327,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.766,2.766,-6.7041,2.0867,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.799,2.799,-6.6735,2.0408,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.833,2.833,-6.6429,1.9949,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.866,2.866,-6.6123,1.949,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.899,2.899,-6.5817,1.9031,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.933,2.933,-6.5511,1.8572,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.966,2.966,-6.5205,1.8112,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
2.999,2.999,-6.4898,1.7653,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.033,3.033,-6.4592,1.7194,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.066,3.066,-6.4286,1.6735,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.099,3.099,-6.398,1.6276,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.133,3.133,-6.3674,1.5816,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.166,3.166,-6.3368,1.5357,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.199,3.199,-6.3062,1.4898,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.233,3.233,-6.2755,1.4439,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.266,3.266,-6.2449,1.398,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.299,3.299,-6.2143,1.352,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.333,3.333,-6.1837,1.3061,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.366,3.366,-6.1531,1.2602,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.399,3.399,-6.1225,1.2143,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.433,3.433,-6.0919,1.1684,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.466,3.466,-6.0613,1.1225,NaN,NaN,NaN,0.055187,1.6556,1,1,0,0,0,1,0,1
3.499,3.499,-5.9913,1.1572,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.533,3.533,-5.9213,1.192,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.566,3.566,-5.8513,1.2268,NaN,NaN,NaN,0.078166,2.3449,1,1,0,0,0,1,0,1
3.599,3.599,-5.7813,1.2616,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.633,3.633,-5.7113,1.2964,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.666,3.666,-5.6413,1.3312,NaN,NaN,NaN,0.078166,2.3449,1,1,0,0,0,1,0,1
3.699,3.699,-5.5713,1.366,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.733,3.733,-5.5013,1.4007,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.766,3.766,-5.4313,1.4355,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.799,3.799,-5.3613,1.4703,NaN,NaN,NaN,0.078166,2.3449,1,1,0,0,0,1,0,1
3.833,3.833,-5.2913,1.5051,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.866,3.866,-5.2213,1.5399,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.899,3.899,-5.1513,1.5747,NaN,NaN,NaN,0.078166,2.3449,1,1,0,0,0,1,0,1
3.933,3.933,-5.0813,1.6095,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.966,3.966,-5.0113,1.6443,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
3.999,3.999,-4.9413,1.679,NaN,NaN,NaN,0.078166,2.3449,1,1,0,0,0,1,0,1
4.033,4.033,-4.8713,1.7138,NaN,NaN,NaN,0.078166,2.345,1,1,0,0,0,1,0,1
4.066,4.066,-4.8013,1.7486,NaN,NaN,NaN,0.078166,2.345,1,0,0,0,0,0,0,1
4.099,4.099,-4.7313,1.7834,NaN,NaN,NaN,0.078166,2.345,1,0,0,0,0,0,0,1
4.133,4.133,-4.6613,1.8182,NaN,NaN,NaN,0.078166,2.3449,1,0,0,0,0,0,0,1
4.166,4.166,-4.5913,1.853,NaN,NaN,NaN,0.078166,2.345,1,0,0,0,0,0,0,1
4.199,4.199,-4.5213,1.8878,NaN,NaN,NaN,0.078166,2.345,1,0,0,0,0,0,0,1
4.233,4.233,-4.4513,1.9225,NaN,NaN,NaN,0.078166,2.3449,1,0,0,0,0,0,0,1
4.266,4.266,-4.3813,1.9573,NaN,NaN,NaN,0.078166,2.345,1,0,0,0,0,0,0,1
4.299,4.299,-4.3113,1.9921,4.1325,NaN,0.51257,0.078166,2.345,1,0,0,0,0,0,0,1
4.333,4.333,-4.112,1.9396,4.8758,1.0709,0.6039,0.20616,6.1846,1,0,0,0,0,0,0,1
4.366,4.366,-3.9622,1.9387,5.6066,0.98273,0.6419,0.14976,4.4928,1,0,0,0,0,0,0,1
4.399,4.399,-3.7634,1.9099,6.098,0.99533,0.66672,0.20085,6.0256,1,0,0,0,0,0,0,1
4.433,4.433,-3.4934,1.863,6.8917,1.4741,0.66967,0.27403,8.221,1,0,0,0,0,0,0,1
4.466,4.466,-3.2759,1.8439,7.6476,1.5875,0.67126,0.21842,6.5525,1,0,0,0,0,0,0,1
4.499,4.499,-2.7264,1.733,7.1563,2.8348,0.58252,0.56051,16.815,1,0,0,0,0,0,0,1
4.533,4.533,-2.4277,1.6607,6.8035,1.6127,0.53175,0.30734,9.2204,1,0,0,0,0,0,0,1
4.566,4.566,-2.2222,1.5373,6.8665,1.0457,0.5857,0.23972,7.1914,1,0,0,0,0,0,0,1
4.599,4.599,-2.1298,1.4095,6.9295,0.99533,0.64167,0.15772,4.7316,1,0,0,0,0,0,0,1
4.633,4.633,-2.049,1.2668,6.6649,1.1213,0.65602,0.164,4.9201,1,0,0,0,0,0,0,1
4.666,4.666,-1.8872,1.2384,7.0429,1.1087,0.67256,0.16427,4.928,1,0,0,0,0,0,0,1
4.699,4.699,-1.8021,1.184,7.824,1.5371,0.68606,0.10101,3.0303,1,0,0,0,0,0,0,1
4.733,4.733,-1.6558,1.0554,6.6145,1.9151,0.59657,0.19476,5.8429,1,0,0,0,0,0,0,1
4.766,4.766,-1.8593,1.0936,5.657,3.0742,0.50672,0.20706,6.2119,1,0,0,0,0,0,0,1
4.799,4.799,-2.1557,1.0904,4.3467,3.1498,0.43081,0.29642,8.8926,1,0,0,0,0,0,0,1
4.833,4.833,-2.2049,0.99234,NaN,NaN,NaN,0.10973,3.2919,1,0,0,0,0,0,0,1
4.866,4.866,-2.254,0.89423,6.6019,NaN,0.82106,0.10973,3.2919,1,0,0,0,0,0,0,1
4.899,4.899,-1.8088,0.98217,8.3532,2.1292,0.79186,0.45386,13.616,1,0,0,0,0,0,0,1
4.933,4.933,-1.8902,1.0151,8.58,0.70555,0.78215,0.087822,2.6347,1,0,0,0,0,0,0,1
4.966,4.966,-1.8708,1.0123,8.517,0.36537,0.78732,0.019541,0.58623,1,0,0,0,0,0,0,1
4.999,4.999,-1.8492,0.97898,8.517,0.55436,0.79728,0.039789,1.1936,1,0,0,0,0,0,0,1
5.033,5.033,-1.8197,1.0039,8.6682,0.65515,0.79262,0.038564,1.1569,1,0,0,0,0,0,0,1
5.066,5.066,-1.7485,1.0114,8.4288,0.84414,0.79722,0.071602,2.1481,1,0,0,0,0,0,0,1
5.099,5.099,-1.6946,1.0513,8.8194,0.74335,0.78959,0.067038,2.0112,1,0,0,0,0,0,0,1
5.133,5.133,-1.7444,1.1085,9.2099,1.3229,0.78739,0.075864,2.2759,1,0,0,0,0,0,0,1
5.166,5.166,-1.7065,1.1326,9.3107,0.57956,0.78115,0.044956,1.3487,1,0,0,0,0,0,0,1
5.199,5.199,-1.188,1.2211,7.7736,2.293,0.72698,0.52596,15.779,1,0,0,0,0,0,0,1
5.233,5.233,-1.3004,1.1985,7.9752,0.55436,0.73062,0.11469,3.4405,1,0,0,0,0,0,0,1
5.266,5.266,-1.3785,1.1562,8.9453,2.0284,0.77275,0.088822,2.6647,1,0,0,0,0,0,0,1
5.299,5.299,-1.398,1.125,8.8068,0.86934,0.78807,0.036754,1.1026,1,0,0,0,0,0,0,1
5.333,5.333,-1.4458,1.1045,8.3658,1.0709,0.80684,0.052052,1.5615,1,0,0,0,0,0,0,1
5.366,5.366,-1.0426,1.0923,4.8003,3.7923,0.47591,0.4034,12.102,1,0,0,0,0,0,0,1
5.399,5.399,-0.96361,1.0618,5.0018,0.57956,0.4239,0.084662,2.5399,1,0,0,0,0,0,0,1
5.433,5.433,-0.87265,1.0267,4.901,0.40317,0.43386,0.097492,2.9248,1,0,0,0,0,0,0,1
5.466,5.466,-0.77359,0.98914,4.8632,0.36537,0.41971,0.10595,3.1784,1,0,0,0,0,0,0,1
5.499,5.499,-0.70438,0.95804,5.1026,0.51656,0.46216,0.075881,2.2765,1,0,0,0,0,0,0,1
5.533,5.533,-1.0364,0.92468,7.8618,3.8427,0.81391,0.33373,10.012,1,0,0,0,0,0,0,1
5.566,5.566,-0.64349,0.80296,5.5184,3.6285,0.59709,0.41137,12.341,1,0,0,0,0,0,0,1
5.599,5.599,-0.51277,0.69513,5.6066,1.2221,0.66508,0.16945,5.0836,1,0,0,0,0,0,0,1
5.633,5.633,-0.43509,0.61984,5.5814,0.32758,0.67654,0.10818,3.2454,1,0,0,0,0,0,0,1
5.666,5.666,-0.36665,0.5651,5.468,0.44097,0.66194,0.087642,2.6292,1,0,0,0,0,0,0,1
5.699,5.699,-0.33268,0.54838,5.3672,0.55436,0.62039,0.037857,1.1357,1,0,0,0,0,0,0,1
5.733,5.733,-0.28257,0.51617,5.3546,0.44097,0.66625,0.059576,1.7873,1,0,0,0,0,0,0,1
5.766,5.766,-0.24952,0.49529,5.2286,0.27718,0.70365,0.039086,1.1726,1,0,0,0,0,0,0,1
5.799,5.799,-0.22873,0.50025,5.4554,0.50396,0.71502,0.021379,0.64136,1,0,0,0,0,0,0,1
5.833,5.833,-0.19588,0.51299,5.5184,0.56696,0.73953,0.035229,1.0569,1,0,0,0,0,0,0,1
5.866,5.866,-0.21587,0.51792,5.9342,0.71815,0.79554,0.020591,0.61774,1,0,0,0,0,0,0,1
5.899,5.899,-0.19654,0.52033,5.8208,0.36537,0.80519,0.01948,0.58439,1,0,0,0,0,0,0,1
5.933,5.933,-0.22301,0.53573,5.9216,0.57956,0.82941,0.03063,0.9189,1,0,0,0,0,0,0,1
5.966,5.966,-0.21104,0.51855,5.405,1.0205,0.85063,0.020939,0.62817,1,0,0,0,0,0,0,1
5.999,5.999,-0.20816,0.51097,5.4428,0.59216,0.85606,0.008109,0.24326,1,0,0,0,0,0,0,1
6.033,6.033,-0.18267,0.48529,5.531,0.84414,0.85955,0.036185,1.0856,1,0,0,0,0,0,0,1
6.066,6.066,-0.15834,0.49214,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.099,6.099,-0.13401,0.499,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.133,6.133,-0.10967,0.50586,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
6.166,6.166,-0.085341,0.51272,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.199,6.199,-0.061008,0.51958,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.233,6.233,-0.036675,0.52643,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
6.266,6.266,-0.012343,0.53329,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.299,6.299,0.01199,0.54015,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.333,6.333,0.036323,0.54701,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
6.366,6.366,0.060655,0.55387,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.399,6.399,0.084988,0.56073,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.433,6.433,0.10932,0.56758,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.466,6.466,0.13365,0.57444,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
6.499,6.499,0.15799,0.5813,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.533,6.533,0.18232,0.58816,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.566,6.566,0.20665,0.59502,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
6.599,6.599,0.23098,0.60188,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.633,6.633,0.25532,0.60873,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.666,6.666,0.27965,0.61559,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
6.699,6.699,0.30398,0.62245,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.733,6.733,0.32831,0.62931,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.766,6.766,0.35265,0.63617,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.799,6.799,0.37698,0.64302,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
6.833,6.833,0.40131,0.64988,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.866,6.866,0.42564,0.65674,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.899,6.899,0.44998,0.6636,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
6.933,6.933,0.47431,0.67046,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.966,6.966,0.49864,0.67732,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
6.999,6.999,0.52298,0.68417,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
7.033,7.033,0.54731,0.69103,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
7.066,7.066,0.57164,0.69789,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
7.099,7.099,0.59597,0.70475,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
7.133,7.133,0.62031,0.71161,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
7.166,7.166,0.64464,0.71846,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
7.199,7.199,0.66897,0.72532,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
7.233,7.233,0.6933,0.73218,NaN,NaN,NaN,0.025281,0.7584,1,0,0,0,0,0,0,1
7.266,7.266,0.71764,0.73904,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
7.299,7.299,0.74197,0.7459,NaN,NaN,NaN,0.025281,0.75843,1,0,0,0,0,0,0,1
7.333,7.333,0.7663,0.75275,4.0569,NaN,0.56659,0.025281,0.7584,1,0,0,0,0,0,0,1
7.366,7.366,1.0539,0.67856,4.2963,1.0961,0.58999,0.29699,8.9097,1,0,0,0,0,0,0,1
7.399,7.399,1.2349,0.69644,4.9262,1.0079,0.64114,0.18193,5.4578,1,0,0,0,0,0,0,1
7.433,7.433,1.4945,0.69892,5.342,1.1717,0.64393,0.2596,7.788,1,0,0,0,0,0,0,1
7.466,7.466,1.8215,0.71354,5.8712,1.4867,0.64232,0.32727,9.8181,1,0,0,0,0,0,0,1
7.499,7.499,2.1217,0.68074,6.1105,1.3733,0.69097,0.30201,9.0603,1,0,0,0,0,0,0,1
7.533,7.533,2.36,0.62538,6.2995,1.0709,0.69652,0.24467,7.3401,1,0,0,0,0,0,0,1
7.566,7.566,2.6586,0.56211,6.4129,1.3229,0.69341,0.30525,9.1573,1,0,1,0,0,1,0,1
7.599,7.599,2.9148,0.52848,6.6901,1.1591,0.66969,0.25838,7.7516,1,0,1,0,0,1,0,1
7.633,7.633,3.1791,0.44811,6.8035,1.3481,0.65782,0.27623,8.287,1,0,1,0,0,1,0,1
7.666,7.666,3.2229,0.52145,7.8744,1.7009,0.71767,0.085414,2.5624,1,0,1,0,0,1,0,1
7.699,7.699,3.4435,0.51909,8.202,2.2426,0.71145,0.22062,6.6186,1,0,1,0,0,1,0,1
7.733,7.733,3.7077,0.57135,8.8572,2.293,0.74258,0.26938,8.0815,1,0,1,0,0,1,0,1
7.766,7.766,4.0149,0.64536,8.9957,2.6332,0.7462,0.31599,9.4798,1,0,1,0,0,1,0,1
7.799,7.799,4.2814,0.67805,9.3359,1.4993,0.76568,0.26845,8.0535,1,0,1,0,0,1,0,1
7.833,7.833,4.4917,0.72219,10.168,1.9151,0.79304,0.21491,6.4474,1,0,1,0,0,1,0,1
7.866,7.866,4.7733,0.76533,10.041,1.7387,0.79323,0.28484,8.5452,1,0,1,0,0,1,0,1
7.899,7.899,5.0694,0.79621,10.407,1.7009,0.78781,0.2977,8.9307,1,0,1,0,0,1,0,1
7.933,7.933,5.4039,0.83437,10.533,2.2174,0.76664,0.33672,10.102,1,0,1,0,0,1,0,1
7.966,7.966,5.7553,0.85611,10.47,1.9781,0.76179,0.35207,10.562,1,0,1,0,0,1,0,1
7.999,7.999,6.1553,0.853,10.482,2.4316,0.77129,0.40001,12,1,0,1,0,0,1,0,1
8.033,8.033,6.5993,0.82344,11.037,2.9482,0.7881,0.44501,13.35,1,0,1,0,0,1,0,1
8.066,8.066,7.0518,0.80259,10.797,2.3056,0.79526,0.45297,13.589,1,0,1,0,0,1,0,1
8.099,8.099,7.4777,0.83702,10.646,2.7466,0.79965,0.42727,12.818,1,0,1,0,0,1,0,1
